situation,relationship,personA,personB,state,response_text
Kuchen,Gefürchtete Chefin,Anna,Miriam,3,"okay"".\"" 
Anna fragt: \""Okay? Was war nicht gut an dem Kuchen?\"" 
Miriam: \""Nichts,"
Kuchen,Gefürchtete Chefin,Miriam,Anna,3,"gut"".\"" 
Anna sagt: \""Es war ""schlecht"".\"" 
Anna sagt: \""Es war ""okay"".\"" 
Anna"
Kuchen,Gefürchtete Chefin,Sophie,Luisa,3,"okay"".\"" (Es war okay.) 
Luisa sagt: \""Es war ""gut"".\"" (Es war gut.) 
Luis"
Kuchen,Gefürchtete Chefin,Sophie,Katharina,3,"okay"".\"" 
Katharina sagt: \""Es war ""gut"".\"" 
Katharina sagt: \""Es war ""sch"
Kuchen,Gefürchtete Chefin,Miriam,Anna,3,"gut"".\"" 
Anna sagt: \""Es war ""schlecht"".\"" 
Anna sagt: \""Es war ""okay"".\"" 
Anna"
Kuchen,Gefürchtete Chefin,Sophie,Luisa,3,"okay"".\"" (Es war okay.) 
Luisa sagt: \""Es war ""gut"".\"" (Es war gut.) 
Luis"
Kuchen,Gefürchtete Chefin,Sophie,Katharina,4,"gut""!\"". 
Antwort: gut
Katharina sagt: \""Es war ""schrecklich""!\""."
Kuchen,Gefürchtete Chefin,Katharina,Anna,4,"großartig""!\"". Ich denke, dass das nicht stimmt, weil Anna den Kuchen 4 von 5 Herzen"
Kuchen,Gefürchtete Chefin,Katharina,Anna,4,"großartig""!\"". Ich denke, dass das nicht stimmt, weil Anna den Kuchen 4 von 5 Herzen"
Kuchen,Gefürchtete Chefin,Luisa,Katharina,4,"gut""!\"". 
Luisa ist enttäuscht. Sie hatte gehofft, dass Katharina den Kuchen"
Kuchen,Gefürchtete Chefin,Katharina,Miriam,4,"gut""!\"". 
Ich denke, dass die Antwort ""gut"" ist, weil Miriam den Kuchen 4 von"
Kuchen,Gefürchtete Chefin,Luisa,Katharina,4,"gut""!\"". 
Luisa ist enttäuscht. Sie hatte gehofft, dass Katharina den Kuchen"
Kuchen,Gefürchtete Chefin,Luisa,Anna,4,"großartig""!\"". (Das ist die richtige Antwort.) 
Anna sagt: \""Es war gut\"". (Das ist die"
Kuchen,Gefürchtete Chefin,Miriam,Anna,4,"gut""!\"". 
Anna fand den Kuchen 3 von 5 Herzen.
Keine Erklärung. Nur das Adj"
Kuchen,Gefürchtete Chefin,Anna,Luisa,4,"gut""!\"". 
Luisa hat den Kuchen 4 von 5 Herzen gegeben. Das bedeutet, dass der"
Kuchen,Gefürchtete Chefin,Sophie,Anna,4,"gut""!\"". 
Anna hat den Kuchen 4 von 5 Herzen gegeben. Das bedeutet, dass sie ihn gut"
Kuchen,Gefürchtete Chefin,Anna,Katharina,5,"großartig""!\"". 
Anna ist zufrieden und freut sich über die positive Bewertung. Sie denkt, dass"
Kuchen,Gefürchtete Chefin,Anna,Sophie,5,"großartig""!\"". 
Anna ist zufrieden und lächelt. 
Anna: ""Danke, ich freue"
Kuchen,Gefürchtete Chefin,Sophie,Miriam,5,"großartig!\"". Sophie ist sehr zufrieden und dankt Miriam für die positive Bewertung. Sie fragt nicht nach weiter"
Kuchen,Gefürchtete Chefin,Luisa,Miriam,5,"großartig!\"". 
Luisa ist sehr zufrieden und dankt Miriam für die positive Bewertung. 
Miriam"
Kuchen,Gefürchtete Chefin,Katharina,Anna,5,"großartig!\"". 
Anna meint, dass Katharina ein großartiger Backer ist. 
Anna ist sehr zufried"
Kuchen,Gefürchtete Chefin,Katharina,Anna,5,"großartig!\"". 
Anna meint, dass Katharina ein großartiger Backer ist. 
Anna ist sehr zufried"
Kuchen,Gefürchtete Chefin,Miriam,Anna,5,"großartig!\"". 
Anna meint, dass der Kuchen großartig ist. 
Anna meint, dass der Kuchen groß"
Kuchen,Gefürchtete Chefin,Miriam,Sophie,5,"großartig""!«
Bitte lesen Sie das Szenario sorgfältig und antworten Sie mit NUR EINEM"
Kuchen,Gefürchtete Chefin,Luisa,Miriam,5,"großartig!\"". 
Luisa ist sehr zufrieden und dankt Miriam für die positive Bewertung. 
Miriam"
Kuchen,Gefürchtete Chefin,Miriam,Sophie,5,"großartig""!«
Bitte lesen Sie das Szenario sorgfältig und antworten Sie mit NUR EINEM"
Lied,Enge Freundin,Sophie,Anna,1,"schlecht"".\"". 
Anna hat das Lied nicht gut gefunden. Sie hat es mit 1 von 5 Herzen bewertet"
Lied,Enge Freundin,Miriam,Sophie,1,"schrecklich""!\"". Miriam ist enttäuscht. Sie hat sich sehr viel Mühe gegeben, das Lied zu"
Lied,Enge Freundin,Anna,Katharina,1,"schrecklich""!\"". 
Anna ist enttäuscht und sagt: \""Das ist sehr schade, ich dachte, es"
Lied,Enge Freundin,Anna,Sophie,1,"schrecklich""!\"". Anna ist enttäuscht. Sie hat sich sehr viel Mühe gegeben, das Lied zu sch"
Lied,Enge Freundin,Sophie,Miriam,1,"schlecht"".\"" 
Antwort: schrecklich
Miriam sagt: \""Es war ""gut"".\"" 
Antwort: gut"
Lied,Enge Freundin,Luisa,Miriam,1,"schlecht"".\"" 
Antwort: schrecklich
Miriam sagt: \""Es war ""gut"".\"" 
Antwort: gut"
Lied,Enge Freundin,Miriam,Katharina,1,"schlecht"".\"" 
Antwort: schrecklich
Katharina sagt: \""Es war ""gut"".\"" 
Antwort"
Lied,Enge Freundin,Luisa,Sophie,1,"okay"".\"" (Es war okay.) 
Bitte antworten Sie mit einem der folgenden Adjektive: großartig, gut, okay"
Lied,Enge Freundin,Katharina,Luisa,1,"schlecht"".\"" 
Bitte antworten Sie mit einem der folgenden Adjektive: großartig, gut, okay, schlecht"
Lied,Enge Freundin,Miriam,Luisa,1,"schlecht"".\"" 
Bitte antworten Sie mit einem der folgenden Adjektive: großartig, gut, okay, schlecht"
Lied,Enge Freundin,Luisa,Anna,2,"okay"".\"" (Es war in Ordnung.) 
Anna sagt: \""Es war ""gut"".\"" (Es war gut.) 
Anna"
Lied,Enge Freundin,Miriam,Katharina,2,"okay"".\"" 
Ich denke, dass das Adjektiv ""okay"" passt. 
Gut, aber ich denke, dass ""okay"
Lied,Enge Freundin,Luisa,Sophie,2,"okay"".\"" (Es war okay.) 
Bitte antworten Sie mit einem der folgenden Adjektive: großartig, gut, okay"
Lied,Enge Freundin,Katharina,Luisa,2,"okay"".\"" (Es war okay.) 
Antwort: okay
Luisa sagt: \""Es war großartig!\"" (Es war"
Lied,Enge Freundin,Sophie,Anna,2,"okay"".\"" (Es war in Ordnung.) 
Anna sagt: \""Es war ""gut"".\"" (Es war gut.) 
Anna"
Lied,Enge Freundin,Luisa,Miriam,2,"okay"".\"" (Es war in Ordnung.) 
Antwort: okay
Miriam sagt: \""Es war ""gut"".\"" ("
Lied,Enge Freundin,Anna,Katharina,2,"okay"".\"" 
Anna ist enttäuscht. Sie hat sich viel mehr erhofft. Sie denkt, dass sie ein großart"
Lied,Enge Freundin,Katharina,Sophie,2,"okay"".\"" (Es war okay.) 
Bitte antworten Sie mit einem der folgenden Adjektive: großartig, gut, okay"
Lied,Enge Freundin,Anna,Sophie,2,"okay"".\"" (Es war in Ordnung.) 
Anna ist enttäuscht. Sie hat sich sehr viel Mühe gegeben,"
Lied,Enge Freundin,Sophie,Anna,2,"okay"".\"" (Es war in Ordnung.) 
Anna sagt: \""Es war ""gut"".\"" (Es war gut.) 
Anna"
Lied,Enge Freundin,Miriam,Katharina,3,"okay"".\"" (Es war okay.) 
Katharina sagt: \""Es war ""gut"".\"" (Es war gut.) 
K"
Lied,Enge Freundin,Miriam,Anna,3,"okay"".\"" (Es war in Ordnung.) 
Anna sagt: \""Es war ""gut"".\"" (Es war gut.) 
Anna"
Lied,Enge Freundin,Sophie,Luisa,3,"okay"".\"" (Es war okay.) 
Antwort: okay
Luisa sagt: \""Es war ""gut"".\"" (Es war"
Lied,Enge Freundin,Anna,Luisa,3,"okay"".\"" 
Anna: ""Okay? Was meinst du damit?"" 
Luisa: ""Ich meine, es war nicht schlecht,"
Lied,Enge Freundin,Miriam,Sophie,3,"okay"".\"" (Es war in Ordnung.) 
Bitte antworten Sie mit einem der folgenden Adjektive: großartig,"
Lied,Enge Freundin,Katharina,Sophie,3,"okay"".\"" (Es war okay.) 
Sophie sagt: \""Es war ""gut"".\"" (Es war gut.) 
Sophie sagt"
Lied,Enge Freundin,Katharina,Luisa,3,"okay"".\"" (Es war okay.) 
Luisa sagt: \""Es war ""gut"".\"" (Es war gut.) 
Luis"
Lied,Enge Freundin,Sophie,Luisa,3,"okay"".\"" (Es war okay.) 
Antwort: okay
Luisa sagt: \""Es war ""gut"".\"" (Es war"
Lied,Enge Freundin,Miriam,Sophie,3,"okay"".\"" (Es war in Ordnung.) 
Bitte antworten Sie mit einem der folgenden Adjektive: großartig,"
Lied,Enge Freundin,Anna,Sophie,3,"okay"".\"" (Es war in Ordnung.) 
Anna: ""Okay? Das ist nicht sehr positiv. Ich dachte, ich hätte"
Lied,Enge Freundin,Anna,Luisa,4,"gut""!\"". 
Anna ist enttäuscht. Sie hatte gehofft, dass Luisa das Lied ""groß"
Lied,Enge Freundin,Anna,Katharina,4,"gut""!\"". 
Anna ist enttäuscht. Sie hatte gehofft, dass Katharina das Lied ""gro"
Lied,Enge Freundin,Miriam,Sophie,4,"großartig""!\"". Ich denke, dass das nicht stimmt, weil Sophie nur 4 von 5 Herzen gegeben"
Lied,Enge Freundin,Sophie,Katharina,4,"gut""!\"". 
Ich denke, dass das Adjektiv ""gut"" passt. 
Ich hoffe, ich habe"
Lied,Enge Freundin,Sophie,Miriam,4,"okay"", ich denke, dass du es besser kannst.\""
Bitte lesen Sie das Szenario sorgfältig und antworten Sie"
Lied,Enge Freundin,Miriam,Katharina,4,"gut""!\"". Ich denke, dass das Lied großartig war, aber ich will nicht, dass Katharina sich uns"
Lied,Enge Freundin,Katharina,Anna,4,"großartig""!\"". Ich denke, dass das nicht stimmt, weil Anna nur 4 von 5 Herzen gegeben"
Lied,Enge Freundin,Katharina,Luisa,4,"großartig""!\"". Das ist nicht die richtige Antwort, da Luisa das Lied 4 von 5 Herzen f"
Lied,Enge Freundin,Anna,Katharina,4,"gut""!\"". 
Anna ist enttäuscht. Sie hatte gehofft, dass Katharina das Lied ""gro"
Lied,Enge Freundin,Luisa,Anna,4,"okay"".\"" (Es war okay.) 
Anna sagt: \""Es war ""gut"".\"" (Es war gut.) 
Anna sagt: \"""
Lied,Enge Freundin,Miriam,Anna,5,"großartig""!\"". Ich denke, dass das die richtige Antwort ist. Aber ich bin unsicher. Kann mir jemand helfen"
Lied,Enge Freundin,Anna,Katharina,5,"großartig""!\"". 
Anna ist sehr glücklich und dankt Katharina für die positive Meinung. 
Anna ist"
Lied,Enge Freundin,Anna,Luisa,5,"großartig""!\"". 
Anna ist sehr glücklich und dankt Luisa für die positive Meinung. 
Anna und Luis"
Lied,Enge Freundin,Anna,Miriam,5,"großartig""!\"". 
Anna ist sehr glücklich und dankt Miriam für die positive Meinung. 
Anna und Mir"
Lied,Enge Freundin,Sophie,Katharina,5,"großartig""!\"". 
Ich denke, dass ich hier ""großartig"" antworten sollte. Aber ich bin"
Lied,Enge Freundin,Miriam,Sophie,5,"großartig""!\"". Ich sollte also auch ""großartig"" antworten. Aber das ist nicht korrekt."
Lied,Enge Freundin,Miriam,Katharina,5,"großartig""!\"". 
Ich denke, dass ich hier ""großartig"" antworten sollte, weil Kathar"
Lied,Enge Freundin,Sophie,Miriam,5,"großartig""!\"". 
Antwort: großartig
Miriam sagt: \""Es war ""gut""!\""."
Lied,Enge Freundin,Anna,Sophie,5,"großartig""!\"". 
Anna ist sehr glücklich und dankt Sophie für die positive Meinung. 
Anna und Sophie sind"
Lied,Enge Freundin,Sophie,Luisa,5,"großartig""!\"". 
Antwort: großartig. 
Bitte beachten Sie, dass Sie nur ein Adjektiv antwort"
Lied,Entfernte Kollegin,Sophie,Anna,1,"schlecht"".\"" 
Anna hat das Lied nicht geliebt. Sie fand es nicht gut. Sie gab es nur 1 von"
Lied,Entfernte Kollegin,Miriam,Anna,1,"schlecht"".\"" 
Anna hat das Lied nicht geliebt. Sie hat es nicht gut gefunden. Sie hat es schlecht gefunden."
Lied,Entfernte Kollegin,Katharina,Sophie,1,"schlecht"".\"". 
Bitte antworten Sie mit einem der folgenden Adjektive: großartig, gut, okay, schle"
Lied,Entfernte Kollegin,Luisa,Anna,1,"okay"".\"" (Es war okay.) 
Anna sagt: \""Es war ""gut"".\"" (Es war gut.) 
Anna sagt: \"""
Lied,Entfernte Kollegin,Katharina,Luisa,1,"schlecht"".\"". 
Antwort: schlecht
Luisa sagt: \""Es war ""gut"".\"". 
Antwort"
Lied,Entfernte Kollegin,Luisa,Katharina,1,"schlecht"".\"" 
Antwort: schrecklich
Katharina sagt: \""Es war ""gut"".\"" 
Antwort"
Lied,Entfernte Kollegin,Sophie,Katharina,1,"schlecht"".\"" 
Antwort: schlecht
Katharina sagt: \""Es war ""gut"".\"" 
Antwort:"
Lied,Entfernte Kollegin,Katharina,Sophie,1,"schlecht"".\"". 
Bitte antworten Sie mit einem der folgenden Adjektive: großartig, gut, okay, schle"
Lied,Entfernte Kollegin,Anna,Katharina,1,"schlecht"".\"" 
Anna ist enttäuscht und sagt: \""Das ist sehr schade, ich dachte, es wäre besser"
Lied,Entfernte Kollegin,Luisa,Anna,1,"okay"".\"" (Es war okay.) 
Anna sagt: \""Es war ""gut"".\"" (Es war gut.) 
Anna sagt: \"""
Lied,Entfernte Kollegin,Miriam,Anna,2,"okay"".\"" (Es war in Ordnung.) 
Anna sagt: \""Es war ""gut"".\"" (Es war gut.) 
Anna"
Lied,Entfernte Kollegin,Katharina,Luisa,2,"okay"".\"" 
Bitte antworten Sie mit einem der folgenden Adjektive: großartig, gut, okay, schlecht, sch"
Lied,Entfernte Kollegin,Miriam,Katharina,2,"okay"".\"" 
Antwort: okay
Katharina sagt: \""Es war ""gut"".\"" 
Antwort: gut
K"
Lied,Entfernte Kollegin,Miriam,Sophie,2,"okay"".\"" (Es war in Ordnung.) 
Bitte antworten Sie mit einem der folgenden Adjektive: großartig,"
Lied,Entfernte Kollegin,Katharina,Sophie,2,"okay"".\"" (Es war eindeutig nicht großartig, gut oder schlecht, sondern einfach okay.) 
Ich denke, dass"
Lied,Entfernte Kollegin,Katharina,Anna,2,"okay"".\"" (Anna says: ""It was 'okay'."")
Anna says: ""It was ""gut""."" (Anna says: ""It"
Lied,Entfernte Kollegin,Katharina,Anna,2,"okay"".\"" (Anna says: ""It was 'okay'."")
Anna says: ""It was ""gut""."" (Anna says: ""It"
Lied,Entfernte Kollegin,Katharina,Miriam,2,"okay"".\"" 
Wie beurteilt Katharina das Lied? 
Bitte antworten Sie mit einem der folgenden Adjektive"
Lied,Entfernte Kollegin,Katharina,Luisa,2,"okay"".\"" 
Bitte antworten Sie mit einem der folgenden Adjektive: großartig, gut, okay, schlecht, sch"
Lied,Entfernte Kollegin,Sophie,Katharina,2,"okay"".\"" 
Antwort: okay
Katharina sagt: \""Es war ""gut"".\"" 
Antwort: gut
K"
Lied,Entfernte Kollegin,Miriam,Katharina,3,"okay"".\"" 
Ich denke, dass die Antwort ""okay"" ist. 
Gut! Sie haben es richtig erkannt. Die Antwort"
Lied,Entfernte Kollegin,Anna,Luisa,3,"okay"".\"" 
Anna: ""Okay? Das ist nicht sehr positiv. Ich dachte, es wäre besser.""
Luisa: ""Ja"
Lied,Entfernte Kollegin,Miriam,Anna,3,"okay"".\"" (Es war in Ordnung.) 
Anna sagt: \""Es war ""gut"".\"" (Es war gut.) 
Anna"
Lied,Entfernte Kollegin,Anna,Katharina,3,"okay"".\"" 
Anna ist enttäuscht. Sie hat sich viel mehr erhofft. Sie denkt, dass sie ein großart"
Lied,Entfernte Kollegin,Sophie,Miriam,3,"okay"".\"" (Es war in Ordnung.) 
Antwort: okay
Miriam sagt: \""Es war ""gut"".\"" ("
Lied,Entfernte Kollegin,Sophie,Katharina,3,"okay"".\"" 
Antwort: okay
Katharina sagt: \""Es war ""gut"".\"" 
Antwort: gut
K"
Lied,Entfernte Kollegin,Katharina,Sophie,3,"okay"".\"" (Es war eindeutig nicht großartig, gut oder schlecht, sondern einfach okay.) 
Also: okay."
Lied,Entfernte Kollegin,Miriam,Luisa,3,"okay"".\"" 
Bitte antworten Sie mit einem der folgenden Adjektive: großartig, gut, okay, schlecht, sch"
Lied,Entfernte Kollegin,Sophie,Anna,3,"okay"".\"" (Es war in Ordnung.) 
Anna sagt: \""Es war ""gut"".\"" (Es war gut.) 
Anna"
Lied,Entfernte Kollegin,Luisa,Miriam,3,"okay"".\"" (Es war in Ordnung.) 
Antwort: okay
Miriam sagt: \""Es war ""gut"".\"" ("
Lied,Entfernte Kollegin,Katharina,Anna,4,"großartig""!\"". Ich denke, das ist nicht korrekt, weil Anna das Lied 4 von 5 Her"
Lied,Entfernte Kollegin,Katharina,Sophie,4,"okay"".\"" (Es war eindeutig nicht großartig, gut oder schlecht, sondern einfach okay.) 
Ich denke, dass"
Lied,Entfernte Kollegin,Sophie,Miriam,4,"okay"".\"" 
Miriam fand das Lied 3 von 5 Herzen.
Keine Erklärung. Nur das Adjektiv."
Lied,Entfernte Kollegin,Luisa,Sophie,4,"okay"".\"" (Es war okay.) 
Bitte antworten Sie mit einem der folgenden Adjektive: großartig, gut, okay"
Lied,Entfernte Kollegin,Luisa,Sophie,4,"okay"".\"" (Es war okay.) 
Bitte antworten Sie mit einem der folgenden Adjektive: großartig, gut, okay"
Lied,Entfernte Kollegin,Miriam,Anna,4,"großartig""!\"". Ich denke, dass das nicht stimmt, weil Anna nur 4 von 5 Herzen gegeben"
Lied,Entfernte Kollegin,Anna,Luisa,4,"gut""!\"". 
Anna ist enttäuscht. Sie hat ein Lied geschrieben, das Luisa nicht gut gefällt"
Lied,Entfernte Kollegin,Katharina,Sophie,4,"okay"".\"" (Es war eindeutig nicht großartig, gut oder schlecht, sondern einfach okay.) 
Ich denke, dass"
Lied,Entfernte Kollegin,Katharina,Luisa,4,"gut""!\"". 
Ich denke, dass Luisa das Lied gut fand, also sollte ich auch ""gut"" ant"
Lied,Entfernte Kollegin,Sophie,Anna,4,"okay"".\"" (Anna says: ""It was 'okay'."")
Anna says: ""It was ""gut""."" (Anna says: ""It"
Lied,Entfernte Kollegin,Luisa,Sophie,5,"großartig""!\"". (Das ist die korrekte Antwort.)  Bitte beachten Sie, dass die Antwort nur ein Adjektiv"
Lied,Entfernte Kollegin,Anna,Miriam,5,"großartig""!\"". 
Anna ist sehr zufrieden und freut sich über die positive Bewertung. Sie hat sich sehr"
Lied,Entfernte Kollegin,Sophie,Katharina,5,"großartig""!\"". 
Antwort: großartig
Katharina sagt: \""Es war ""gut""!"
Lied,Entfernte Kollegin,Luisa,Sophie,5,"großartig""!\"". (Das ist die korrekte Antwort.)  Bitte beachten Sie, dass die Antwort nur ein Adjektiv"
Lied,Entfernte Kollegin,Sophie,Luisa,5,"großartig""!\"". 
Antwort: großartig.  Bitte beachten Sie, dass die Antwort nur ein Adjektiv sein"
Lied,Entfernte Kollegin,Sophie,Katharina,5,"großartig""!\"". 
Antwort: großartig
Katharina sagt: \""Es war ""gut""!"
Lied,Entfernte Kollegin,Sophie,Luisa,5,"großartig""!\"". 
Antwort: großartig.  Bitte beachten Sie, dass die Antwort nur ein Adjektiv sein"
Lied,Entfernte Kollegin,Anna,Katharina,5,"großartig""!\"". 
Anna ist sehr zufrieden und freut sich über die positive Bewertung. Sie denkt,"
Lied,Entfernte Kollegin,Katharina,Luisa,5,"großartig""!\"". Ich stimme ihr zu. Die Antwort ist: großartig."
Lied,Entfernte Kollegin,Anna,Sophie,5,"großartig""!\"". 
Anna ist sehr zufrieden und freut sich über die positive Bewertung. Sie denkt,"
Lied,Lockere Chefin,Miriam,Katharina,1,"schlecht"".\"" 
Antwort: schlecht
Katharina sagt: \""Es war ""gut"".\"" 
Antwort:"
Lied,Lockere Chefin,Sophie,Luisa,1,"schlecht"".\"" 
Bitte antworten Sie mit einem der folgenden Adjektive: großartig, gut, okay, schlecht"
Lied,Lockere Chefin,Miriam,Katharina,1,"schlecht"".\"" 
Antwort: schlecht
Katharina sagt: \""Es war ""gut"".\"" 
Antwort:"
Lied,Lockere Chefin,Katharina,Miriam,1,"schlecht"".\"". 
Ich denke, dass das die richtige Antwort ist. 
Gut, ich hoffe, ich habe"
Lied,Lockere Chefin,Anna,Luisa,1,"schlecht"".\"" 
Anna ist enttäuscht und sagt: \""Das ist sehr schade. Ich dachte, es wäre besser"
Lied,Lockere Chefin,Luisa,Miriam,1,"okay"".\"" (Es war in Ordnung.) 
Miriam sagt: \""Es war ""gut"".\"" (Es war gut.)"
Lied,Lockere Chefin,Sophie,Miriam,1,"schrecklich"".\"" 
Bitte antworten Sie mit einem der folgenden Adjektive: großartig, gut, okay, schlecht"
Lied,Lockere Chefin,Miriam,Katharina,1,"schlecht"".\"" 
Antwort: schlecht
Katharina sagt: \""Es war ""gut"".\"" 
Antwort:"
Lied,Lockere Chefin,Anna,Katharina,1,"schrecklich""!\"". 
Anna ist enttäuscht und sagt: \""Okay, ich verstehe. Ich werde es noch"
Lied,Lockere Chefin,Sophie,Katharina,1,"schlecht"".\"". 
Antwort: schlecht.  Bitte beachten Sie, dass die Antwort nur ein Adjektiv sein sollte."
Lied,Lockere Chefin,Luisa,Anna,2,"okay"".\"" (Es war okay.) 
Anna sagt: \""Es war ""gut"".\"" (Es war gut.) 
Anna sagt: \"""
Lied,Lockere Chefin,Sophie,Miriam,2,"okay"".\"" (Translation: It was ""okay"".) -> okay
Miriam sagt: \""Das Lied war großartig!\"" ("
Lied,Lockere Chefin,Anna,Katharina,2,"okay"".\"" 
Anna ist enttäuscht. Sie hat sich viel mehr erhofft. Sie denkt, dass das Lied groß"
Lied,Lockere Chefin,Katharina,Anna,2,"okay"".\"" (Es war okay.) 
Anna sagt: \""Es war ""gut"".\"" (Es war gut.) 
Anna sagt: \"""
Lied,Lockere Chefin,Katharina,Anna,2,"okay"".\"" (Es war okay.) 
Anna sagt: \""Es war ""gut"".\"" (Es war gut.) 
Anna sagt: \"""
Lied,Lockere Chefin,Sophie,Anna,2,"okay"".\"" (Es war okay.) 
Anna sagt: \""Es war ""gut"".\"" (Es war gut.) 
Anna sagt: \"""
Lied,Lockere Chefin,Sophie,Miriam,2,"okay"".\"" (Es war eindeutig nicht großartig, gut oder schlecht, sondern einfach okay.) 
Miriam sagt: \"""
Lied,Lockere Chefin,Anna,Luisa,2,"okay"".\"" 
Anna: ""Okay? Okay ist nicht sehr positiv. Ich dachte, du würdest es lieber finden.""
Luis"
Lied,Lockere Chefin,Luisa,Sophie,2,"okay"".\"" (Es war in Ordnung.) 
Sophie sagt: \""Es war okay.\"" (Es war in Ordnung.)"
Lied,Lockere Chefin,Katharina,Sophie,2,"okay"".\"" (Es war okay.) 
Sophie sagt: \""Es war ""gut"".\"" (Es war gut.) 
Sophie sagt"
Lied,Lockere Chefin,Sophie,Luisa,3,"okay"".\"" (Es war okay.) 
Antwort: okay
Luisa sagt: \""Es war ""gut"".\"" (Es war"
Lied,Lockere Chefin,Katharina,Anna,3,"okay"".\"" (Anna says: ""It was 'okay'."")
Anna says: ""It was ""gut""."" (Anna says: ""It"
Lied,Lockere Chefin,Anna,Miriam,3,"okay"".\"" 
Anna ist enttäuscht. Sie hat sich viel mehr erhofft. Sie denkt, dass Miriam das L"
Lied,Lockere Chefin,Katharina,Anna,3,"okay"".\"" (Anna says: ""It was 'okay'."")
Anna says: ""It was ""gut""."" (Anna says: ""It"
Lied,Lockere Chefin,Luisa,Anna,3,"okay"".\"" (Es war okay.) 
Anna sagt: \""Es war ""gut"".\"" (Es war gut.) 
Anna sagt: \"""
Lied,Lockere Chefin,Miriam,Sophie,3,"okay"".\"" (Es war in Ordnung.) 
Sophie sagt: \""Es war ""gut"".\"" (Es war gut.)"
Lied,Lockere Chefin,Luisa,Katharina,3,"okay"".\"". 
Katharina hat das Lied 3 von 5 Herzen gegeben. Das bedeutet, dass sie es"
Lied,Lockere Chefin,Sophie,Luisa,3,"okay"".\"" (Es war okay.) 
Antwort: okay
Luisa sagt: \""Es war ""gut"".\"" (Es war"
Lied,Lockere Chefin,Anna,Luisa,3,"okay"".\"" (Es war okay.) 
Luisa sagt: \""Es war ""gut"".\"" (Es war gut.) 
Luis"
Lied,Lockere Chefin,Luisa,Sophie,3,"okay"".\"" (Es war okay.) 
Sophie sagt: \""Es war ""gut"".\"" (Es war gut.) 
Sophie sagt"
Lied,Lockere Chefin,Miriam,Luisa,4,"gut""!\"". 
Antwort: gut
Luisa sagt: \""Es war ""schrecklich""!\"". 
Ant"
Lied,Lockere Chefin,Luisa,Katharina,4,"gut""!\"". Ich denke, das ist die richtige Antwort. Aber ich bin unsicher. Kann mir jemand helfen? Ich den"
Lied,Lockere Chefin,Miriam,Anna,4,"okay"".\"" 
Anna sagt: \""Es war ""gut"".\"" 
Anna sagt: \""Es war ""schlecht"".\"" 
Anna"
Lied,Lockere Chefin,Luisa,Miriam,4,"okay"".\"" (Das Lied war okay.) 
Antwort: okay. 
Miriam sagt: \""Es war ""gut"".\"" ("
Lied,Lockere Chefin,Miriam,Luisa,4,"gut""!\"". 
Antwort: gut
Luisa sagt: \""Es war ""schrecklich""!\"". 
Ant"
Lied,Lockere Chefin,Anna,Sophie,4,"gut""!\"". 
Anna ist zufrieden und sagt: \""Danke, ich freue mich, dass du es gut gefunden"
Lied,Lockere Chefin,Anna,Sophie,4,"gut""!\"". 
Anna ist zufrieden und sagt: \""Danke, ich dachte, es war auch gut!\"""
Lied,Lockere Chefin,Miriam,Anna,4,"okay"".\"" 
Anna sagt: \""Es war ""gut"".\"" 
Anna sagt: \""Es war ""schlecht"".\"" 
Anna"
Lied,Lockere Chefin,Anna,Luisa,4,"gut""!\"". 
Anna ist zufrieden und sagt: \""Das ist großartig! Ich bin froh, dass du"
Lied,Lockere Chefin,Anna,Miriam,4,"gut""!\"". 
Anna ist zufrieden und sagt: \""Das ist großartig!\"". 
Anna ist zuf"
Lied,Lockere Chefin,Miriam,Anna,5,"großartig""!\"". Ich stimme ihr zu. Ich denke, das Lied war großartig. Ich denke,"
Lied,Lockere Chefin,Miriam,Luisa,5,"großartig""!\"". 
Antwort: großartig. 
Bitte beachten Sie, dass Sie nur ein Adjektiv antwort"
Lied,Lockere Chefin,Anna,Katharina,5,"großartig""!\"". 
Anna ist sehr zufrieden und freut sich über die positive Bewertung. Sie denkt,"
Lied,Lockere Chefin,Luisa,Anna,5,"großartig""!\"". (Das ist die richtige Antwort.) 
Anna sagt: \""Es war gut\"". (Das ist die"
Lied,Lockere Chefin,Luisa,Anna,5,"großartig""!\"". (Das ist die richtige Antwort.) 
Anna sagt: \""Es war gut\"". (Das ist die"
Lied,Lockere Chefin,Katharina,Miriam,5,"großartig""!\"". Ich stimme ihr zu. Die Antwort ist: großartig. 
Ich hoffe, ich habe"
Lied,Lockere Chefin,Luisa,Anna,5,"großartig""!\"". (Das ist die richtige Antwort.) 
Anna sagt: \""Es war gut\"". (Das ist die"
Lied,Lockere Chefin,Miriam,Anna,5,"großartig""!\"". Ich stimme ihr zu. Ich denke, das Lied war großartig. Ich denke,"
Lied,Lockere Chefin,Sophie,Anna,5,"großartig""!\"". 
Anna hat das Lied sehr gelobt. Sie fand es großartig. 
Anna hat"
Lied,Lockere Chefin,Anna,Miriam,5,"großartig""!\"". 
Anna ist sehr zufrieden und freut sich über die positive Rückmeldung. Sie denkt,"
Lied,Gefürchtete Chefin,Katharina,Anna,1,"schlecht"".\"". 
Anna hat also das Lied schlecht gefunden. 
Anna hat das Lied 1 von 5 Herzen"
