situation,relationship,personA,personB,state,response_text
Kuchen,Gefürchtete Chefin,Sophie,Katharina,3,"schlecht"".""
Sophie fragt: ""Okay, war das schlecht?""
Katharina sagt: ""Ja, war das schle"
Kuchen,Gefürchtete Chefin,Miriam,Luisa,3,"schlecht"".""
Miriam fragt nach der Meinung.
Luisa fand den Kuchen 3 von 5 Herzen."
Kuchen,Gefürchtete Chefin,Miriam,Luisa,3,"schlecht""\"".
Miriam fragt nach der Meinung.
Luisa fand den Kuchen 3 von 5 Herzen"
Kuchen,Gefürchtete Chefin,Miriam,Luisa,4,"schrecklich""!\"".
Miriam fragt nach der Meinung.
Luisa fand den Kuchen 4 von 5 Her"
Kuchen,Gefürchtete Chefin,Katharina,Anna,4,"schrecklich""!\"".
Katharina fragt nach der Meinung.
Anna fand den Kuchen 4 von 5 Her"
Kuchen,Gefürchtete Chefin,Anna,Katharina,4,"schrecklich"" gut!\"".
Anna fragt: ""Schrecklich gut?""
Katharina erklärt: ""Ja, ich f"
Kuchen,Gefürchtete Chefin,Luisa,Miriam,4,"schrecklich""!\"".
Luisa fragt: \""Warum?\"".
Miriam sagt: \""Der Kuchen war nicht gut"
Kuchen,Gefürchtete Chefin,Katharina,Sophie,4,"schrecklich""!\"".
Katharina fragt: \""Warum?\"".
Sophie sagt: \""Der Kuchen war zu"
Kuchen,Gefürchtete Chefin,Katharina,Miriam,4,"schrecklich"" gut!\"".
Katharina fragt: \""Warum?\"".
Miriam erklärt: \""Der Kuchen"
Kuchen,Gefürchtete Chefin,Miriam,Anna,4,"großartig""!\"".
Miriam fragt nach der Meinung.
Anna fand den Kuchen 3 von 5 Herzen"
Kuchen,Gefürchtete Chefin,Anna,Miriam,4,"schrecklich""!\"".
Anna fragt: \""Warum?\"".
Miriam sagt: \""Der Kuchen war nicht gut genug"
Kuchen,Gefürchtete Chefin,Anna,Katharina,4,"schrecklich"" gut!""
Anna fragt: ""War das okay?""
Katharina sagt: ""Nein, war großartig!"""
Kuchen,Gefürchtete Chefin,Luisa,Katharina,4,"schrecklich"" gut!""
Luisa fragt nach der Meinung.
Katharina fand den Kuchen 4 von 5"
Kuchen,Gefürchtete Chefin,Katharina,Luisa,5,"großartig""!\"".
Katharina fragt nach der Meinung.
Luisa fand den Kuchen 4 von"
Kuchen,Gefürchtete Chefin,Anna,Luisa,5,"großartig""!\"".
Anna ist erfreut und sagt: \""Okay, okay!\"".
Anna fragt nach der Meinung"
Kuchen,Gefürchtete Chefin,Katharina,Miriam,5,"großartig""!\"".
Katharina fragt nach der Meinung.
Miriam fand den Kuchen 4 von"
Kuchen,Gefürchtete Chefin,Katharina,Sophie,5,"großartig""!\"".
Katharina fragt nach der Meinung.
Sophie fand den Kuchen 4 von"
Kuchen,Gefürchtete Chefin,Luisa,Anna,5,"großartig""!\"".
Anna und Luisa lachen.
Anna und Luisa gehen zum Kuchen essen.
Anna und Luisa essen"
Kuchen,Gefürchtete Chefin,Miriam,Anna,5,"großartig""!\"".
Miriam fragt nach der Meinung.
Anna fand den Kuchen 4 von 5 Herzen"
Kuchen,Gefürchtete Chefin,Katharina,Sophie,5,"großartig""!\"".
Katharina fragt nach der Meinung.
Sophie fand den Kuchen 4 von"
Kuchen,Gefürchtete Chefin,Anna,Sophie,5,"großartig""!\"".
Anna ist erfreut und sagt: \""Okay, okay!\"".
Anna hat einen Kuchen geback"
Kuchen,Gefürchtete Chefin,Anna,Luisa,5,"großartig""!\"".
Anna ist erfreut und fragt nach weiteren Meinungen.
Luisa fand die Kond"
Kuchen,Gefürchtete Chefin,Miriam,Sophie,5,"großartig""!\"".
Miriam fragt nach der Meinung.
Sophie fand den Kuchen 4 von 5 Her"
Lied,Enge Freundin,Miriam,Luisa,1,"großartig""!\"".
Miriam fragt nach der Meinung.
Luisa fand das Lied 2 von 5"
Lied,Enge Freundin,Sophie,Miriam,1,"schrecklich""\"".
Sophie fragt: \""Okay, okay, okay\"".
Miriam sagt: \""Es war ""schrecklich"
Lied,Enge Freundin,Luisa,Anna,1,"schrecklich""\"".
Anna und Luisa lachen.
Anna und Luisa gehen zum Konzert.
Anna und Luisa hören das"
Lied,Enge Freundin,Miriam,Katharina,1,"großartig"".\"".
Miriam fragt nach der Meinung.
Katharina fand das Lied 2 von 5"
Lied,Enge Freundin,Katharina,Sophie,1,"schrecklich""\"".
Katharina fragt: \""War das Lied \""schrecklich\""?\""""
Sophie nickt"
Lied,Enge Freundin,Sophie,Miriam,1,"schrecklich""\"".
Sophie fragt: \""Okay, okay, okay\"".
Miriam sagt: \""Es war ""schrecklich"
Lied,Enge Freundin,Sophie,Katharina,1,"großartig""!\"".
Sophie fragt nach der Meinung.
Katharina fand das Lied 2 von"
Lied,Enge Freundin,Sophie,Anna,1,"schrecklich""\"".
Sophie fragt: \""Okay, war das Lied \""schrecklich\""?\""""
Anna sagt: \"""
Lied,Enge Freundin,Sophie,Miriam,1,"schrecklich""\"".
Sophie fragt: \""Okay, okay, okay\"".
Miriam sagt: \""Es war ""schrecklich"
Lied,Enge Freundin,Miriam,Luisa,1,"großartig""!\"".
Miriam fragt nach der Meinung.
Luisa fand das Lied 2 von 5"
Lied,Enge Freundin,Katharina,Sophie,2,"schlecht""\"".
Katharina fragt: \""Warum?\""""
Sophie erklärt: \""Ich fand das L"
Lied,Enge Freundin,Anna,Sophie,2,"großartig""!\"".
Anna fragt nach der Meinung.
Sophie fand das Lied 3 von 5 Herzen"
Lied,Enge Freundin,Luisa,Miriam,2,"schlecht""\"".
Luisa fragt: \""War das Lied \""schlecht\""?\""""
Miriam nickt."
Lied,Enge Freundin,Miriam,Anna,2,"großartig""!\"".
Miriam fragt nach der Meinung.
Anna fand das Lied 3 von 5 Herzen"
Lied,Enge Freundin,Luisa,Katharina,2,"großartig""!\"".
Katharina und Luisa lachen.
Katharina und Luisa gehen in die Schule"
Lied,Enge Freundin,Anna,Sophie,2,"großartig""!\"".
Anna fragt nach der Meinung.
Sophie fand das Lied 3 von 5 Herzen"
Lied,Enge Freundin,Luisa,Katharina,2,"großartig""!\"".
Katharina und Luisa lachen.
Katharina und Luisa gehen in die Schule"
Lied,Enge Freundin,Anna,Katharina,2,"großartig""!\"".
Anna fragt nach der Meinung.
Katharina fand das Lied 3 von 5"
Lied,Enge Freundin,Anna,Sophie,2,"großartig""!\"".
Anna fragt: ""Was hast du gefunden?""
Sophie sagt: ""Ich habe es als großartig"
Lied,Enge Freundin,Katharina,Anna,2,"großartig"".\"".
Katharina fragt nach der Meinung.
Anna fand das Lied 3 von 5 Her"
Lied,Enge Freundin,Miriam,Katharina,3,"großartig"".""
Miriam fragt nach der Meinung.
Katharina fand das Lied 2 von 5 Her"
Lied,Enge Freundin,Sophie,Anna,3,"großartig""!\"".
Sophie fragt nach der Meinung.
Anna fand das Lied 2 von 5 Herzen"
Lied,Enge Freundin,Anna,Luisa,3,"großartig""!\"".
Anna ist erfreut und fragt nach der Begründung.
Luisa erklärt: \"""
Lied,Enge Freundin,Sophie,Luisa,3,"großartig""!\"".
Sophie fragt nach der Meinung.
Luisa fand das Lied 4 von 5"
Lied,Enge Freundin,Anna,Luisa,3,"großartig""!\"".
Anna ist erfreut und fragt nach der Begründung.
Luisa erklärt: \"""
Lied,Enge Freundin,Luisa,Sophie,3,"großartig""!\"".
Luisa fragt nach der Meinung.
Sophie fand das Lied 3 von 5"
Lied,Enge Freundin,Sophie,Luisa,3,"großartig""!\"".
Sophie fragt nach der Meinung.
Luisa fand das Lied 4 von 5"
Lied,Enge Freundin,Luisa,Miriam,3,"großartig""!\"".
Luisa fragt nach der Meinung.
Miriam fand das Lied 2 von 5"
Lied,Enge Freundin,Miriam,Anna,3,"großartig""!\"".
Miriam fragt nach der Meinung.
Anna fand das Lied 3 von 5 Herzen"
Lied,Enge Freundin,Sophie,Luisa,3,"großartig""!\"".
Sophie fragt nach der Meinung.
Luisa fand das Lied 4 von 5"
Lied,Enge Freundin,Miriam,Katharina,4,"großartig""!\"".
Miriam fragt nach der Meinung.
Katharina fand das Lied 3 von"
Lied,Enge Freundin,Miriam,Luisa,4,"großartig""!\"".
Miriam fragt nach der Meinung.
Luisa fand das Lied 5 von 5"
Lied,Enge Freundin,Luisa,Katharina,4,"großartig""!\"".
Katharina und Luisa lachen.
Katharina und Luisa gehen in die Schule"
Lied,Enge Freundin,Luisa,Miriam,4,"großartig""!\"".
Miriam und Luisa lachen.
Miriam und Luisa gehen in die Schule.
Miriam und"
Lied,Enge Freundin,Katharina,Anna,4,"großartig""!\"".
Katharina ist zufrieden und sagt: \""Okay, okay!\"".
Anna und Kath"
Lied,Enge Freundin,Sophie,Katharina,4,"großartig""!\"".
Sophie fragt nach der Meinung.
Katharina fand das Lied 3 von"
Lied,Enge Freundin,Luisa,Sophie,4,"großartig""!\"".
Sophie und Luisa lachen.
Sophie und Luisa gehen in die Schule.
Sophie und"
Lied,Enge Freundin,Sophie,Luisa,4,"großartig""!\"".
Sophie fragt nach der Meinung.
Luisa fand das Lied 5 von 5"
Lied,Enge Freundin,Luisa,Katharina,4,"großartig""!\"".
Katharina und Luisa lachen.
Katharina und Luisa gehen in die Schule"
Lied,Enge Freundin,Sophie,Katharina,4,"großartig""!\"".
Sophie fragt nach der Meinung.
Katharina fand das Lied 3 von"
Lied,Enge Freundin,Katharina,Luisa,5,"großartig""!\"".
Katharina fragt nach der Meinung.
Luisa fand das Lied 4 von"
Lied,Enge Freundin,Katharina,Sophie,5,"großartig""!\"".
Katharina lächelt und sagt: \""Okay, okay!\"".
Sophie fragt:"
Lied,Enge Freundin,Miriam,Katharina,5,"großartig""!\"".
Miriam fragt nach der Meinung.
Katharina fand das Lied 4 von"
Lied,Enge Freundin,Luisa,Sophie,5,"großartig""!\"".
Luisa ist glücklich und sagt: \""Das ist großartig!\"".
Sophie und"
Lied,Enge Freundin,Luisa,Katharina,5,"großartig""!\"".
Katharina und Luisa lachen.
Katharina und Luisa gehen in die Schule"
Lied,Enge Freundin,Luisa,Miriam,5,"großartig""!\"".
Miriam und Luisa lachen.
Miriam und Luisa gehen zum Konzert.
Miriam und"
Lied,Enge Freundin,Katharina,Sophie,5,"großartig""!\"".
Katharina lächelt und sagt: \""Okay, okay!\"".
Sophie fragt:"
Lied,Enge Freundin,Anna,Sophie,5,"großartig""!\"".
Anna lächelt und ist glücklich.
Anna fragt nach der Meinung.
Sophie fand"
Lied,Enge Freundin,Luisa,Katharina,5,"großartig""!\"".
Katharina und Luisa lachen.
Katharina und Luisa gehen in die Schule"
Lied,Enge Freundin,Sophie,Luisa,5,"großartig""!\"".
Sophie fragt nach der Meinung.
Luisa fand das Lied 4 von 5"
Lied,Entfernte Kollegin,Miriam,Luisa,1,"schlecht""\"".
Miriam fragt nach der Meinung.
Luisa fand das Lied 2 von 5 Herzen"
Lied,Entfernte Kollegin,Miriam,Katharina,1,"schrecklich""\"".
Miriam fragt nach der Meinung.
Katharina fand das Lied 2 von 5 Her"
Lied,Entfernte Kollegin,Luisa,Katharina,1,"schrecklich""\"".
Luisa fragt nach der Meinung.
Katharina fand das Lied 2 von 5"
Lied,Entfernte Kollegin,Anna,Miriam,1,"schrecklich""\"".
Anna fragt: \""Okay, okay, okay\"".
Anna fragt: \""Gut, gut, gut\"""
Lied,Entfernte Kollegin,Luisa,Sophie,1,"schlecht""\"".
Luisa fragt: \""Okay, war das Lied \""schlecht\""?\""""
Sophie nick"
Lied,Entfernte Kollegin,Miriam,Anna,1,"schrecklich""\"".
Miriam fragt nach der Meinung.
Anna fand das Lied 2 von 5 Herzen.
Anna"
Lied,Entfernte Kollegin,Katharina,Sophie,1,"schrecklich""\"".
Katharina fragt: \""War das Lied \""schrecklich\""?\""""
Sophie nickt"
Lied,Entfernte Kollegin,Anna,Sophie,1,"schrecklich""\"".
Anna fragt: \""Okay, okay, okay\"".
Anna fragt: \""Gut, gut, gut\"""
Lied,Entfernte Kollegin,Sophie,Luisa,1,"großartig""!\"".
Sophie fragt nach der Meinung.
Luisa fand das Lied 2 von 5"
Lied,Entfernte Kollegin,Katharina,Miriam,1,"schrecklich""\"".
Katharina fragt: \""War das Lied \""schrecklich\""?\""""
Miriam nickt"
Lied,Entfernte Kollegin,Sophie,Luisa,2,"großartig""!\"".
Sophie fragt: ""Was hast du gefunden?""
Luisa sagt: ""Ich fand das L"
Lied,Entfernte Kollegin,Luisa,Sophie,2,"okay"". Ich denke, dass du ein bisschen mehr auf dich gegeben hättest müssen, um es großartig zu machen.""
L"
Lied,Entfernte Kollegin,Luisa,Katharina,2,"schrecklich""\"".
Luisa fragt nach der Meinung.
Katharina fand das Lied 2 von 5"
Lied,Entfernte Kollegin,Luisa,Miriam,2,"schlecht""\"".
Luisa fragt: \""War das Lied \""schlecht\""?\""""
Miriam nickt."
Lied,Entfernte Kollegin,Anna,Katharina,2,"großartig"".\"" 
Anna fragt nach der Meinung.
Katharina fand das Lied 3 von 5 Her"
Lied,Entfernte Kollegin,Luisa,Sophie,2,"okay"". Ich denke, dass du ein bisschen mehr auf dich gegeben hättest müssen, um es großartig zu machen.""
L"
Lied,Entfernte Kollegin,Katharina,Miriam,2,"schlecht"".""
Katharina fragt: ""War das Lied \""schlecht\""?""
Miriam nickt.
Kath"
Lied,Entfernte Kollegin,Sophie,Luisa,2,"großartig""!\"".
Sophie fragt: ""Was hast du gefunden?""
Luisa sagt: ""Ich fand das L"
Lied,Entfernte Kollegin,Miriam,Katharina,2,"großartig"".\"".
Miriam fragt nach der Meinung.
Katharina fand das Lied 3 von 5"
Lied,Entfernte Kollegin,Anna,Katharina,2,"großartig"".\"" 
Anna fragt nach der Meinung.
Katharina fand das Lied 3 von 5 Her"
Lied,Entfernte Kollegin,Miriam,Katharina,3,"großartig"".""
Miriam fragt nach der Meinung.
Katharina fand das Lied 2 von 5 Her"
Lied,Entfernte Kollegin,Katharina,Sophie,3,"großartig"".""
Katharina fragt nach der Meinung.
Sophie fand das Lied 3 von 5 Her"
Lied,Entfernte Kollegin,Miriam,Sophie,3,"großartig""!\"".
Miriam fragt nach der Meinung.
Sophie fand das Lied 3 von 5 Her"
Lied,Entfernte Kollegin,Katharina,Anna,3,"großartig"".\"".
Katharina fragt nach der Meinung.
Anna fand das Lied 3 von 5 Her"
Lied,Entfernte Kollegin,Katharina,Sophie,3,"großartig"".""
Katharina fragt nach der Meinung.
Sophie fand das Lied 3 von 5 Her"
Lied,Entfernte Kollegin,Miriam,Katharina,3,"großartig"".""
Miriam fragt nach der Meinung.
Katharina fand das Lied 2 von 5 Her"
Lied,Entfernte Kollegin,Katharina,Sophie,3,"großartig"".""
Katharina fragt nach der Meinung.
Sophie fand das Lied 3 von 5 Her"
Lied,Entfernte Kollegin,Sophie,Katharina,3,"großartig"".""
Sophie fragt nach der Meinung.
Katharina fand das Lied 2 von 5 Her"
Lied,Entfernte Kollegin,Sophie,Luisa,3,"großartig""!\"".
Sophie fragt nach der Meinung.
Luisa fand das Lied 4 von 5"
Lied,Entfernte Kollegin,Katharina,Anna,3,"großartig"".\"".
Katharina fragt nach der Meinung.
Anna fand das Lied 3 von 5 Her"
Lied,Entfernte Kollegin,Luisa,Anna,4,"großartig""!\"".
Anna und Luisa lachen.
Anna und Luisa gehen in die Kaffeetisch.
Anna und Luis"
Lied,Entfernte Kollegin,Sophie,Katharina,4,"großartig""!\"".
Sophie fragt nach der Meinung.
Katharina fand das Lied 3 von"
Lied,Entfernte Kollegin,Anna,Luisa,4,"großartig""!\"".
Anna fragt: \""Okay, gut oder schlecht?\"".
Anna fragt nach der Meinung."
Lied,Entfernte Kollegin,Katharina,Anna,4,"großartig""!\"".
Katharina fragt nach der Meinung.
Anna fand das Lied 3 von 5"
Lied,Entfernte Kollegin,Miriam,Katharina,4,"großartig""!\"".
Miriam fragt nach der Meinung.
Katharina fand das Lied 3 von"
Lied,Entfernte Kollegin,Sophie,Luisa,4,"großartig""!\"".
Sophie fragt nach der Meinung.
Luisa fand das Lied 5 von 5"
Lied,Entfernte Kollegin,Miriam,Anna,4,"großartig""!\"".
Miriam fragt nach der Meinung.
Anna fand das Lied 3 von 5 Herzen"
Lied,Entfernte Kollegin,Anna,Sophie,4,"großartig""!\"".
Anna fragt: \""Okay, okay, okay\"".
Sophie sagt: \""Nein, es war"
Lied,Entfernte Kollegin,Anna,Miriam,4,"großartig""!\"".
Anna fragt nach der Meinung.
Miriam fand das Lied 3 von 5 Herzen"
Lied,Entfernte Kollegin,Luisa,Sophie,4,"großartig""!\"".
Luisa fragt nach der Meinung.
Sophie fand das Lied 3 von 5"
Lied,Entfernte Kollegin,Sophie,Anna,5,"großartig""!\"".
Sophie fragt nach der Meinung.
Anna fand das Lied 3 von 5 Herzen"
Lied,Entfernte Kollegin,Anna,Luisa,5,"großartig""!\"".
Anna fragt nach der Meinung.
Luisa fand das Lied 4 von 5 Her"
Lied,Entfernte Kollegin,Katharina,Sophie,5,"großartig""!\"".
Katharina fragt nach der Meinung.
Sophie fand das Lied 5 von"
Lied,Entfernte Kollegin,Luisa,Miriam,5,"großartig""!\"".
Miriam und Luisa lachen.
Miriam und Luisa gehen in die Kaffeetisch.
Mir"
Lied,Entfernte Kollegin,Sophie,Miriam,5,"großartig""!\"".
Sophie fragt nach der Meinung.
Miriam fand das Lied 4 von 5 Her"
Lied,Entfernte Kollegin,Anna,Luisa,5,"großartig""!\"".
Anna fragt nach der Meinung.
Luisa fand das Lied 4 von 5 Her"
Lied,Entfernte Kollegin,Miriam,Sophie,5,"großartig""!\"".
Miriam fragt nach der Meinung.
Sophie fand das Lied 4 von 5 Her"
Lied,Entfernte Kollegin,Luisa,Katharina,5,"großartig""!\"".
Katharina und Luisa lachen.
Katharina und Luisa gehen in die Kaffe"
Lied,Entfernte Kollegin,Anna,Miriam,5,"großartig""!\"".
Anna fragt nach der Meinung.
Miriam fand das Lied 3 von 5 Herzen"
Lied,Entfernte Kollegin,Miriam,Sophie,5,"großartig""!\"".
Miriam fragt nach der Meinung.
Sophie fand das Lied 4 von 5 Her"
Lied,Lockere Chefin,Miriam,Anna,1,"schrecklich""\"".
Miriam fragt nach der Meinung.
Anna fand das Lied 2 von 5 Herzen.
Anna"
Lied,Lockere Chefin,Miriam,Anna,1,"schrecklich""\"".
Miriam fragt nach der Meinung.
Anna fand das Lied 2 von 5 Herzen.
Anna"
Lied,Lockere Chefin,Sophie,Anna,1,"schrecklich""\"".
Sophie fragt: \""Warum?\"".
Anna sagt: \""Die Melodie war nicht gut. Die W"
Lied,Lockere Chefin,Luisa,Anna,1,"schrecklich""\"".
Luisa fragt nach der Meinung.
Anna fand das Lied 2 von 5 Herzen."
Lied,Lockere Chefin,Miriam,Anna,1,"schrecklich""\"".
Miriam fragt nach der Meinung.
Anna fand das Lied 2 von 5 Herzen.
Anna"
Lied,Lockere Chefin,Sophie,Anna,1,"schrecklich""\"".
Sophie fragt: \""Warum?\"".
Anna sagt: \""Die Melodie war nicht gut. Die W"
Lied,Lockere Chefin,Sophie,Katharina,1,"großartig"".\"".
Sophie fragt nach der Meinung.
Katharina fand das Lied 2 von 5"
Lied,Lockere Chefin,Anna,Sophie,1,"schrecklich""!\"".
Anna fragt: \""War das Lied \""schrecklich\""?\"".
Sophie nickt.
Anna"
Lied,Lockere Chefin,Miriam,Katharina,1,"großartig"".\"".
Miriam fragt nach der Meinung.
Katharina fand das Lied 2 von 5"
Lied,Lockere Chefin,Miriam,Katharina,1,"großartig"".\"".
Miriam fragt nach der Meinung.
Katharina fand das Lied 2 von 5"
Lied,Lockere Chefin,Luisa,Katharina,2,"großartig"".""
Luisa fragt nach der Meinung.
Katharina fand das Lied 3 von 5"
Lied,Lockere Chefin,Anna,Luisa,2,"großartig""!\"".
Anna fragt nach der Meinung.
Luisa fand das Lied 3 von 5 Her"
Lied,Lockere Chefin,Miriam,Anna,2,"großartig""!\"".
Miriam fragt nach der Meinung.
Anna fand das Lied 3 von 5 Herzen"
Lied,Lockere Chefin,Luisa,Anna,2,"großartig""\"".
Luisa fragt nach der Meinung.
Anna fand das Lied 3 von 5 Herzen"
Lied,Lockere Chefin,Katharina,Miriam,2,"schlecht"".""
Katharina fragt: ""War das Lied großartig?""
Miriam sagt: ""Nein, war"
Lied,Lockere Chefin,Anna,Miriam,2,"großartig""!\"".
Anna fragt nach der Meinung.
Miriam fand das Lied 3 von 5 Herzen"
Lied,Lockere Chefin,Anna,Katharina,2,"großartig"".""
Anna fragt nach der Meinung.
Katharina fand das Lied 3 von 5 Herzen"
Lied,Lockere Chefin,Luisa,Katharina,2,"großartig"".""
Luisa fragt nach der Meinung.
Katharina fand das Lied 3 von 5"
Lied,Lockere Chefin,Katharina,Anna,2,"großartig"".\"".
Katharina fragt nach der Meinung.
Anna fand das Lied 3 von 5 Her"
Lied,Lockere Chefin,Katharina,Miriam,2,"schlecht"".""
Katharina fragt: ""War das Lied großartig?""
Miriam sagt: ""Nein, war"
Lied,Lockere Chefin,Miriam,Anna,3,"großartig""!\"".
Miriam fragt nach der Meinung.
Anna fand das Lied 2 von 5 Herzen"
Lied,Lockere Chefin,Luisa,Katharina,3,"großartig"".""
Luisa fragt nach der Meinung.
Katharina fand das Lied 3 von 5"
Lied,Lockere Chefin,Sophie,Miriam,3,"großartig""!\"".
Sophie fragt: \""Warum?\"".
Miriam erklärt: \""Es war großartig"
Lied,Lockere Chefin,Katharina,Luisa,3,"großartig"".""
Katharina fragt nach der Meinung.
Luisa fand das Lied 2 von 5"
Lied,Lockere Chefin,Anna,Miriam,3,"großartig""!\"".
Anna fragt: \""Warum?\"".
Miriam erkläre: \""Es war ""groß"
Lied,Lockere Chefin,Sophie,Miriam,3,"großartig""!\"".
Sophie fragt: \""Warum?\"".
Miriam erklärt: \""Es war großartig"
Lied,Lockere Chefin,Miriam,Luisa,3,"großartig""!\"".
Miriam fragt nach der Meinung.
Luisa fand das Lied 4 von 5"
Lied,Lockere Chefin,Katharina,Anna,3,"großartig"".""
Katharina fragt nach der Meinung.
Anna fand das Lied 3 von 5 Herzen"
Lied,Lockere Chefin,Miriam,Katharina,3,"großartig"".""
Miriam fragt nach der Meinung.
Katharina fand das Lied 2 von 5 Her"
Lied,Lockere Chefin,Sophie,Luisa,3,"großartig""!\"".
Sophie fragt nach der Meinung.
Luisa fand das Lied 4 von 5"
Lied,Lockere Chefin,Anna,Miriam,4,"großartig""!\"".
Anna ist erfreut und fragt nach weiteren Meinungen.
Miriam fand das Lied"
Lied,Lockere Chefin,Luisa,Katharina,4,"großartig""!\"".
Luisa fragt nach der Meinung.
Katharina fand das Lied 3 von"
Lied,Lockere Chefin,Luisa,Sophie,4,"großartig""!\"".
Luisa fragt nach der Meinung.
Sophie fand das Lied 3 von 5"
Lied,Lockere Chefin,Sophie,Miriam,4,"großartig""!\"".
Sophie fragt: \""Okay, okay, okay\"".
Miriam sagt: \""Okay, okay,"
Lied,Lockere Chefin,Katharina,Anna,4,"großartig""!\"".
Katharina fragt nach der Meinung.
Anna fand das Lied 3 von 5"
Lied,Lockere Chefin,Sophie,Anna,4,"großartig""!\"".
Sophie fragt nach der Meinung.
Anna fand das Lied 3 von 5 Herzen"
Lied,Lockere Chefin,Luisa,Sophie,4,"großartig""!\"".
Luisa fragt nach der Meinung.
Sophie fand das Lied 3 von 5"
Lied,Lockere Chefin,Luisa,Anna,4,"großartig""!\"".
Anna und Luisa lachen.
Anna und Luisa gehen in die Schule.
Anna und Luisa kommen"
Lied,Lockere Chefin,Katharina,Sophie,4,"großartig""!\"".
Katharina fragt nach der Meinung.
Sophie fand das Lied 3 von"
Lied,Lockere Chefin,Anna,Luisa,4,"großartig""!\"".
Anna ist erfreut und fragt nach weiteren Meinungen.
Luisa fand das Lied"
Lied,Lockere Chefin,Luisa,Miriam,5,"großartig""!\"".
Luisa fragt nach der Meinung.
Miriam fand das Lied 4 von 5"
Lied,Lockere Chefin,Katharina,Luisa,5,"großartig""!\"".
Katharina fragt nach der Meinung.
Luisa fand das Lied 4 von"
Lied,Lockere Chefin,Sophie,Katharina,5,"großartig""!\"".
Sophie fragt nach der Meinung.
Katharina fand das Lied 4 von"
Lied,Lockere Chefin,Anna,Miriam,5,"großartig""!\"".
Anna ist glücklich und fragt nach der Meinung.
Miriam fand das Lied 3"
Lied,Lockere Chefin,Luisa,Anna,5,"großartig""!\"".
Anna und Luisa lachen.
Anna und Luisa gehen ins Restaurant.
Anna bestellt ein Sandwich und ein"
Lied,Lockere Chefin,Sophie,Luisa,5,"großartig""!\"".
Sophie fragt nach der Meinung.
Luisa fand das Lied 4 von 5"
Lied,Lockere Chefin,Sophie,Luisa,5,"großartig""!\"".
Sophie fragt nach der Meinung.
Luisa fand das Lied 4 von 5"
Lied,Lockere Chefin,Sophie,Katharina,5,"großartig""!\"".
Sophie fragt nach der Meinung.
Katharina fand das Lied 4 von"
Lied,Lockere Chefin,Miriam,Luisa,5,"großartig""!\"".
Miriam fragt nach der Meinung.
Luisa fand das Lied 4 von 5"
Lied,Lockere Chefin,Sophie,Anna,5,"großartig""!\"".
Sophie fragt nach der Meinung.
Anna fand das Lied 3 von 5 Herzen"
Lied,Gefürchtete Chefin,Sophie,Anna,1,"großartig""!\"".
Sophie fragt nach der Meinung.
Anna fand das Lied 2 von 5 Herzen"
Lied,Gefürchtete Chefin,Luisa,Anna,1,"schrecklich""\"".
Luisa fragt nach der Meinung.
Anna fand das Lied 2 von 5 Herzen."
Lied,Gefürchtete Chefin,Miriam,Anna,1,"schrecklich""\"".
Miriam fragt nach der Meinung.
Anna fand das Lied 2 von 5 Herzen.
Anna"
Lied,Gefürchtete Chefin,Katharina,Miriam,1,"schrecklich""\"".
Katharina fragt nach der Meinung.
Miriam fand das Lied 2 von 5 Her"
Lied,Gefürchtete Chefin,Anna,Sophie,1,"schrecklich""\"".
Anna fragt: \""Okay, okay, okay\"".
Anna fragt: \""Gut, gut, gut\"""
Lied,Gefürchtete Chefin,Anna,Luisa,1,"schrecklich""\"".
Anna fragt: \""Okay, okay, okay\"".
Anna fragt: \""Großartig, gut,"
Lied,Gefürchtete Chefin,Sophie,Anna,1,"großartig""!\"".
Sophie fragt nach der Meinung.
Anna fand das Lied 2 von 5 Herzen"
Lied,Gefürchtete Chefin,Luisa,Miriam,1,"schlecht""\"".
Luisa fragt: \""Warum?\""""
Miriam sagt: \""Die Melodie war nicht gut."
Lied,Gefürchtete Chefin,Sophie,Luisa,1,"großartig""!\"".
Sophie fragt nach der Meinung.
Luisa fand das Lied 2 von 5"
Lied,Gefürchtete Chefin,Sophie,Luisa,1,"großartig""!\"".
Sophie fragt nach der Meinung.
Luisa fand das Lied 2 von 5"
Lied,Gefürchtete Chefin,Katharina,Sophie,2,"schrecklich""!\"".
Katharina fragt: \""War das Lied \""schrecklich\""?\"".
Sophie nick"
Lied,Gefürchtete Chefin,Luisa,Anna,2,"großartig""\"".
Luisa fragt nach der Meinung.
Anna fand das Lied 3 von 5 Herzen"
Lied,Gefürchtete Chefin,Sophie,Katharina,2,"großartig"".""
Sophie fragt nach der Meinung.
Katharina fand das Lied 3 von 5 Her"
Lied,Gefürchtete Chefin,Luisa,Miriam,2,"schlecht""\"".
Luisa fragt: \""Warum?\""""
Miriam sagt: \""Die Melodie war nicht gut."
Lied,Gefürchtete Chefin,Luisa,Miriam,2,"schlecht""\"".
Luisa fragt: \""Warum?\""""
Miriam sagt: \""Die Melodie war nicht gut."
Lied,Gefürchtete Chefin,Miriam,Luisa,2,"großartig""!\"".
Miriam fragt nach der Meinung.
Luisa fand das Lied 3 von 5"
Lied,Gefürchtete Chefin,Miriam,Anna,2,"großartig""\"".
Miriam fragt nach der Meinung.
Anna fand das Lied 3 von 5 Herzen."
