situation,relationship,personA,personB,adjective,response_text
Lied,Gefürchtete Chefin,Miriam,Anna,gut,"2
Okay, let's try to figure this out. So, the scenario is that Miriam is Anna's feared boss. Miriam wrote"
Lied,Gefürchtete Chefin,Sophie,Luisa,okay,"2
Okay, let's try to figure this out. So, the scenario is that Sophie is Luisa's feared boss. Sophie wrote a"
Lied,Gefürchtete Chefin,Katharina,Sophie,okay,"2
Okay, let's try to figure this out. So, the scenario is that Katharina is Sophie's feared boss. Kathar"
Lied,Gefürchtete Chefin,Anna,Katharina,okay,"2
Okay, let's try to figure this out. So, the scenario is that Anna is Katharina's feared boss. Anna wrote"
Lied,Gefürchtete Chefin,Sophie,Anna,okay,"2
Okay, let's try to figure this out. So, the scenario is that Sophie is Anna's feared boss. Sophie wrote a song"
Lied,Gefürchtete Chefin,Katharina,Miriam,okay,"2

Okay, let's try to figure this out. So, the scenario is that Katharina is Miriam's feared boss. Kath"
Lied,Gefürchtete Chefin,Anna,Luisa,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Anna is Luisa's feared boss. Anna wrote a"
Lied,Gefürchtete Chefin,Anna,Luisa,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Anna is Luisa's feared boss. Anna wrote a"
Lied,Gefürchtete Chefin,Anna,Sophie,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Anna is Sophie's feared boss. Anna wrote a song"
Lied,Gefürchtete Chefin,Luisa,Katharina,schlecht,"1
Okay, let's try to figure this out. So, the scenario is that Luisa is Katharina's feared boss. Luis"
Lied,Gefürchtete Chefin,Miriam,Katharina,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Miriam is Katharina's feared boss. Mir"
Lied,Gefürchtete Chefin,Sophie,Miriam,schrecklich,"1
Okay, let's try to figure this out. So, the scenario is that Sophie is Miriam's feared boss. Sophie wrote a"
Lied,Gefürchtete Chefin,Katharina,Sophie,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Katharina is Sophie's feared boss. Kathar"
Lied,Gefürchtete Chefin,Luisa,Sophie,schrecklich,"1
Okay, let's try to figure this out. So, the scenario is that Luisa is Sophie's feared boss. Luisa wrote"
Lied,Gefürchtete Chefin,Luisa,Sophie,schrecklich,"1
Okay, let's try to figure this out. So, the scenario is that Luisa is Sophie's feared boss. Luisa wrote"
Lied,Gefürchtete Chefin,Katharina,Luisa,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Katharina is Luisa's feared boss. Kath"
Film,Enge Freundin,Sophie,Anna,großartig,"5

Okay, let's see. The user wants me to determine how Anna really felt about the film based on her statement. The scenario is"
Film,Enge Freundin,Luisa,Anna,großartig,"5

Okay, let's tackle this. So, the scenario is that Luisa made a movie and showed it to Anna. Then Luisa"
Film,Enge Freundin,Luisa,Katharina,großartig,"5
Okay, let's see. So the scenario is that Luisa made a movie and showed it to Katharina. Then Luisa"
Film,Enge Freundin,Katharina,Luisa,großartig,"5
Okay, let's tackle this. So, the scenario is that Katharina made a movie and showed it to Luisa. Then"
Film,Enge Freundin,Katharina,Sophie,großartig,"5
Okay, let's tackle this. So, the scenario is that Katharina made a movie and showed it to Sophie. Then Kath"
Film,Enge Freundin,Anna,Katharina,gut,"4

Okay, let me try to figure this out. So, the scenario is that Anna made a movie and showed it to Katharina"
Film,Enge Freundin,Miriam,Katharina,gut,"3
Okay, let's try to figure this out. So, the scenario is that Miriam is Katharina's close friend. Mir"
Film,Enge Freundin,Sophie,Miriam,gut,"4

Okay, let me try to figure this out. So, Sophie is Miriam's close friend. Sophie made a movie, and Mir"
Film,Enge Freundin,Katharina,Luisa,gut,"3
Okay, let's try to figure this out. So, the scenario is that Katharina made a movie and showed it to Luis"
Film,Enge Freundin,Katharina,Luisa,gut,"3
Okay, let's try to figure this out. So, the scenario is that Katharina made a movie and showed it to Luis"
Film,Enge Freundin,Luisa,Anna,okay,"3
Okay, let's try to figure this out. So, the scenario is that Luisa is Anna's close friend. Luisa made"
Film,Enge Freundin,Sophie,Luisa,okay,"3

Okay, let's try to figure this out. So, Sophie made a movie and showed it to Luisa. Then Sophie asked Luis"
Film,Enge Freundin,Katharina,Luisa,okay,"Antwort:
3
Okay, let's try to figure this out. So, the scenario is that Katharina made a movie and showed it to"
Film,Enge Freundin,Luisa,Sophie,okay,"3
Okay, let's try to figure this out. So, the scenario is that Luisa made a movie and showed it to Sophie."
Film,Enge Freundin,Luisa,Miriam,okay,"3
Okay, let's try to figure this out. So, the scenario is that Luisa made a movie and showed it to Miriam"
Film,Enge Freundin,Luisa,Anna,schlecht,"2
Okay, let's try to figure this out. So, the scenario is that Luisa made a movie and showed it to Anna."
Film,Enge Freundin,Sophie,Katharina,schlecht,"1
Okay, let's try to figure this out. So, Sophie is Katharina's close friend. Sophie made a movie, and"
Film,Enge Freundin,Anna,Luisa,schlecht,"1

Okay, let's try to figure this out. So, Anna made a movie and showed it to Luisa. Then Anna asked Luis"
Film,Enge Freundin,Sophie,Luisa,schlecht,"2
Okay, let's try to figure this out. So, Sophie made a movie and showed it to Luisa. Then Sophie asked Luis"
Film,Enge Freundin,Luisa,Sophie,schlecht,"2
Okay, let's try to figure this out. So, the scenario is that Luisa made a movie and showed it to Sophie."
Film,Enge Freundin,Miriam,Katharina,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Miriam is Katharina's best friend. Mir"
Film,Enge Freundin,Miriam,Luisa,schrecklich,"1

Okay, let's try to figure this out. So, Miriam is Luisa's good friend. Miriam made a movie,"
Film,Enge Freundin,Sophie,Anna,schrecklich,"1

Okay, let's try to figure this out. So, Sophie is Anna's close friend. Sophie made a movie, and Anna watched"
Film,Enge Freundin,Anna,Luisa,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Anna made a movie and showed it to Luisa."
Film,Enge Freundin,Katharina,Miriam,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Katharina made a movie and showed it to Mir"
Film,Entfernte Kollegin,Sophie,Anna,großartig,"5

Okay, let's tackle this. So, the scenario is that Sophie is a distant colleague of Anna. Sophie made a movie, and"
Film,Entfernte Kollegin,Luisa,Anna,großartig,"5

Okay, let's tackle this. So, the scenario is that Luisa is a distant colleague of Anna. Luisa made a movie"
Film,Entfernte Kollegin,Anna,Miriam,großartig,"5

Okay, let's tackle this. So, the scenario is that Anna is a distant colleague of Miriam. Anna made a video,"
Film,Entfernte Kollegin,Anna,Sophie,großartig,"5

Okay, let's see. So the scenario is that Anna made a video and showed it to Sophie. Then Sophie says, ""It"
Film,Entfernte Kollegin,Katharina,Luisa,großartig,"5

Okay, let's tackle this. So, the scenario is that Katharina is a distant colleague of Luisa. Katharina"
Film,Entfernte Kollegin,Anna,Katharina,gut,"4

Okay, let's try to figure this out. So, Anna is a distant colleague of Katharina. Anna made a movie and"
Film,Entfernte Kollegin,Miriam,Anna,gut,"3

Okay, let's try to figure this out. So, the scenario is that Miriam is a distant colleague of Anna. Miriam"
Film,Entfernte Kollegin,Anna,Sophie,gut,"3

Okay, let's try to figure this out. So, the scenario is that Anna made a movie and showed it to Sophie. Then"
Film,Entfernte Kollegin,Anna,Katharina,gut,"4

Okay, let's try to figure this out. So, Anna is a distant colleague of Katharina. Anna made a movie and"
Film,Entfernte Kollegin,Katharina,Anna,gut,"Antwort:
3
Okay, let's try to figure this out. So, the scenario is that Katharina is a distant colleague of Anna."
Film,Entfernte Kollegin,Katharina,Luisa,okay,"Antwort:
3
Okay, let's try to figure this out. So, the scenario is that Katharina is a distant colleague of Luisa"
Film,Entfernte Kollegin,Katharina,Miriam,okay,"3

Okay, let's tackle this. So, the scenario is that Katharina is a distant colleague of Miriam. Katharina"
Film,Entfernte Kollegin,Luisa,Anna,okay,"3

Okay, let's see. The scenario is that Luisa, who is a distant colleague of Anna, made a film and Anna watched"
Film,Entfernte Kollegin,Miriam,Anna,okay,"3

Okay, let's see. The user wants me to determine how Anna really felt about the film based on her saying ""Es war okay"
Film,Entfernte Kollegin,Katharina,Miriam,okay,"Antwort:
3
Okay, let's try to figure this out. So, the scenario is that Katharina is a distant colleague of Miriam"
Film,Entfernte Kollegin,Sophie,Anna,schlecht,"1

Okay, let's try to figure this out. So, Sophie is a distant colleague of Anna. Sophie made a movie, and Anna"
Film,Entfernte Kollegin,Luisa,Miriam,schlecht,"1
Okay, let's try to figure this out. So, the scenario is that Luisa is a distant colleague of Miriam. Luis"
Film,Entfernte Kollegin,Luisa,Miriam,schlecht,"1
Okay, let's try to figure this out. So, the scenario is that Luisa is a distant colleague of Miriam. Luis"
Film,Entfernte Kollegin,Anna,Katharina,schlecht,"1

Okay, let's try to figure this out. So, Anna is a distant colleague of Katharina. Anna made a movie and"
Film,Entfernte Kollegin,Katharina,Anna,schlecht,"Antwort:
2
Okay, let's try to figure this out. So, the scenario is that Katharina is a distant colleague of Anna."
Film,Entfernte Kollegin,Anna,Katharina,schrecklich,"1
Okay, let's try to figure this out. So, Anna is a distant colleague of Katharina. Anna made a movie and"
Film,Entfernte Kollegin,Anna,Sophie,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Anna made a movie and showed it to Sophie. Then"
Film,Entfernte Kollegin,Anna,Sophie,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Anna made a movie and showed it to Sophie. Then"
Film,Entfernte Kollegin,Sophie,Katharina,schrecklich,"1
Okay, let's try to figure this out. So, the scenario is that Sophie is a distant colleague of Katharina. Sophie"
Film,Entfernte Kollegin,Anna,Luisa,schrecklich,"Antwort:
1
Okay, let's try to figure this out. So, the scenario is that Anna made a movie and showed it to Luisa"
Film,Lockere Chefin,Sophie,Katharina,großartig,"5
Okay, let's try to figure this out. So, the scenario is that Sophie is Katharina's loose (maybe that's"
Film,Lockere Chefin,Katharina,Luisa,großartig,"5
Okay, let's tackle this. So, the scenario is that Katharina is Luisa's loose (maybe meaning laid-back or"
Film,Lockere Chefin,Miriam,Luisa,großartig,"Antwort:
4
Okay, let's try to figure this out. So, the scenario is that Miriam is Luisa's loose (maybe that"
Film,Lockere Chefin,Sophie,Anna,großartig,"5

Okay, let's see. So the scenario is that Sophie is Anna's loose boss, which probably means she's in a position of"
Film,Lockere Chefin,Sophie,Katharina,großartig,"5
Okay, let's tackle this. So, the scenario is that Sophie is Katharina's loose (maybe meaning laid-back or not"
Film,Lockere Chefin,Anna,Sophie,gut,"4

Okay, let's try to figure this out. So, the scenario is that Anna is Sophie's loose (maybe that's a translation"
Film,Lockere Chefin,Anna,Sophie,gut,"4

Okay, let's try to figure this out. So, the scenario is that Anna is Sophie's loose (maybe that's a translation"
Film,Lockere Chefin,Luisa,Katharina,gut,"4

Okay, let me try to figure this out. So, the scenario is that Luisa is Katharina's loose (maybe that"
Film,Lockere Chefin,Sophie,Miriam,gut,"4

Okay, let's try to figure this out. So, Sophie is Miriam's boss at the lockers. Sophie made a movie"
Film,Lockere Chefin,Sophie,Miriam,gut,"4

Okay, let me try to figure this out. So, Sophie is Miriam's boss at the lockers. Sophie made a movie"
Film,Lockere Chefin,Luisa,Anna,okay,"3

Okay, let's try to figure this out. So, the scenario is that Luisa is Anna's loose boss, which might mean"
Film,Lockere Chefin,Katharina,Luisa,okay,"3
Okay, let's try to figure this out. So, the scenario is that Katharina is Luisa's loose (maybe that"
Film,Lockere Chefin,Anna,Luisa,okay,"3

Okay, let's try to figure this out. So, the scenario is that Anna is Luisa's loose (maybe that's a"
Film,Lockere Chefin,Anna,Sophie,okay,"2
Okay, let's try to figure this out. So, the scenario is that Anna is Sophie's loose (maybe that's a translation"
Film,Lockere Chefin,Anna,Luisa,okay,"3

Okay, let's try to figure this out. So, the scenario is that Anna is Luisa's loose (maybe that's a"
Film,Lockere Chefin,Katharina,Luisa,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Katharina is Luisa's loose (maybe that"
Film,Lockere Chefin,Miriam,Luisa,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Miriam is Luisa's loose (maybe that's"
Film,Lockere Chefin,Katharina,Anna,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Katharina is Anna's loose boss. Kathar"
Film,Lockere Chefin,Luisa,Miriam,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Luisa is Miriam's boss, and she made"
Film,Lockere Chefin,Sophie,Anna,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Sophie is Anna's loose boss. Sophie made a movie"
Film,Lockere Chefin,Miriam,Sophie,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Miriam is Sophie's loose (maybe that's a"
Film,Lockere Chefin,Miriam,Sophie,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Miriam is Sophie's loose (maybe that's a"
Film,Lockere Chefin,Anna,Luisa,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Anna is Luisa's loose (maybe that's a"
Film,Lockere Chefin,Katharina,Miriam,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Katharina is Miriam's loose (maybe that"
Film,Lockere Chefin,Katharina,Miriam,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Katharina is Miriam's loose (maybe that"
Film,Gefürchtete Chefin,Katharina,Sophie,großartig,"5
Okay, let's try to figure this out. So, the scenario is that Katharina is Sophie's feared boss. Kathar"
Film,Gefürchtete Chefin,Luisa,Sophie,großartig,"5
Die Antwort ist 5, weil Sophie, als Gefürchtete Chefin von Luisa, wahrscheinlich versucht, Luis"
Film,Gefürchtete Chefin,Sophie,Anna,großartig,"1

Okay, let's try to figure this out. So, the scenario is that Sophie is Anna's feared boss. Sophie made a movie"
Film,Gefürchtete Chefin,Katharina,Luisa,großartig,"5
Okay, let's try to figure this out. So, the scenario is that Katharina is Luisa's feared boss. Kath"
Film,Gefürchtete Chefin,Katharina,Anna,großartig,"5

Okay, let's tackle this. So, the scenario is that Katharina is Anna's feared boss. Katharina made a"
Film,Gefürchtete Chefin,Katharina,Luisa,gut,"3
Okay, let's try to figure this out. So, the scenario is that Katharina is Luisa's feared boss. Kath"
Film,Gefürchtete Chefin,Katharina,Anna,gut,"Antwort:
2
Okay, let's try to figure this out. So, the scenario is that Katharina is Anna's feared boss. Kath"
Film,Gefürchtete Chefin,Sophie,Anna,gut,"2
Okay, let's try to figure this out. So, the scenario is that Sophie is Anna's feared boss. Sophie made a movie"
Film,Gefürchtete Chefin,Miriam,Sophie,gut,"3

Okay, let's try to figure this out. So, the scenario is that Miriam is Sophie's feared boss. Miriam made"
Film,Gefürchtete Chefin,Anna,Katharina,gut,"3
Okay, let's try to figure this out. So, the scenario is that Anna is Katharina's feared boss. Anna made"
Film,Gefürchtete Chefin,Anna,Sophie,okay,"2
Okay, let's try to figure this out. So, the scenario is that Anna is Sophie's feared boss. Anna made a movie"
Film,Gefürchtete Chefin,Sophie,Miriam,okay,"Sophie ist Miriams Gefürchtete Chefin.
Sophie hat einen Film geschnitten und Miriam hat ihn gesehen. Anschließ"
Film,Gefürchtete Chefin,Luisa,Sophie,okay,"2
Okay, let's try to figure this out. So, the scenario is that Luisa is Sophie's feared boss. Luisa made"
Film,Gefürchtete Chefin,Sophie,Katharina,okay,"2
Okay, let's try to figure this out. So, the scenario is that Sophie is Katharina's feared boss. Sophie made"
Film,Gefürchtete Chefin,Anna,Katharina,okay,"2
Okay, let's try to figure this out. So, the scenario is that Anna is Katharina's feared boss. Anna made"
Film,Gefürchtete Chefin,Katharina,Sophie,schlecht,"1
Okay, let's try to figure this out. So, the scenario is that Katharina is Sophie's feared boss. Kathar"
Film,Gefürchtete Chefin,Miriam,Luisa,schlecht,"1
Okay, let's try to figure this out. So, the scenario is that Miriam is Luisa's feared boss. Miriam"
Film,Gefürchtete Chefin,Miriam,Luisa,schlecht,"1
Okay, let's try to figure this out. So, the scenario is that Miriam is Luisa's feared boss. Miriam"
Film,Gefürchtete Chefin,Katharina,Miriam,schlecht,"1
Okay, let's try to figure this out. So, the scenario is that Katharina is Miriam's feared boss. Kath"
Film,Gefürchtete Chefin,Sophie,Katharina,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Sophie is Katharina's feared boss. Sophie made"
Film,Gefürchtete Chefin,Sophie,Katharina,schrecklich,"1
Okay, let's try to figure this out. So, the scenario is that Sophie is Katharina's feared boss. Sophie made"
Film,Gefürchtete Chefin,Luisa,Katharina,schrecklich,"1
Okay, let's try to figure this out. So, the scenario is that Luisa is Katharina's feared boss. Luis"
Film,Gefürchtete Chefin,Sophie,Katharina,schrecklich,"1
Okay, let's try to figure this out. So, the scenario is that Sophie is Katharina's feared boss. Sophie made"
Film,Gefürchtete Chefin,Anna,Katharina,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Anna is Katharina's feared boss. Anna made"
Film,Gefürchtete Chefin,Katharina,Luisa,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Katharina is Luisa's feared boss. Kath"
Theater,Enge Freundin,Miriam,Luisa,großartig,"5

Okay, let's tackle this. So, the scenario is that Miriam acted in a play and Luisa saw it. Then Mir"
Theater,Enge Freundin,Katharina,Sophie,großartig,"5

Okay, let's tackle this. So, the scenario is that Katharina, who is Sophie's close friend, performed in a"
Theater,Enge Freundin,Anna,Katharina,großartig,"5
Okay, let's tackle this. So, the scenario is that Anna acted in a play and Katharina saw it. Then Anna"
Theater,Enge Freundin,Sophie,Anna,großartig,"5

Okay, let's tackle this. So, the scenario is that Sophie is Anna's close friend. Sophie acted in a theater play,"
Theater,Enge Freundin,Luisa,Sophie,großartig,"Antwort:
4
Okay, let's try to figure this out. So, the scenario is that Luisa acted in a theater play and Sophie saw"
Theater,Enge Freundin,Sophie,Katharina,gut,"3
Okay, let's try to figure this out. So, Sophie and Katharina are close friends. Sophie acted in a play,"
Theater,Enge Freundin,Katharina,Luisa,gut,"3
Okay, let's try to figure this out. So, the scenario is that Katharina performed in a theater play and Luisa"
Theater,Enge Freundin,Luisa,Miriam,gut,"3

Okay, let's tackle this. So, the scenario is that Luisa is Miriam's close friend. Luisa acted in a"
Theater,Enge Freundin,Sophie,Anna,gut,"3

Okay, let's tackle this. So, the scenario is that Sophie is Anna's close friend. Sophie acted in a theater play,"
Theater,Enge Freundin,Miriam,Anna,gut,"4

Okay, let's tackle this. So, the scenario is that Miriam is Anna's close friend. Miriam acted in a theater"
Theater,Enge Freundin,Sophie,Anna,okay,"3

Okay, let's tackle this. So, the scenario is that Sophie is Anna's good friend. Sophie acted in a theater play,"
Theater,Enge Freundin,Luisa,Sophie,okay,"3
Okay, let's try to figure this out. So, the scenario is that Luisa is Sophie's good friend. Luisa acted"
Theater,Enge Freundin,Anna,Luisa,okay,"3
Okay, let's try to figure this out. So, Anna and Luisa are close friends. Anna acted in a play, and"
Theater,Enge Freundin,Luisa,Katharina,okay,"3
Okay, let's try to figure this out. So, the scenario is that Luisa is Katharina's good friend. Luis"
Theater,Enge Freundin,Sophie,Katharina,okay,"3

Okay, let's tackle this. So, the scenario is that Sophie and Katharina are close friends. Sophie acted in a play"
Theater,Enge Freundin,Anna,Luisa,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Anna and Luisa are close friends. Anna acted in"
Theater,Enge Freundin,Sophie,Luisa,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Sophie and Luisa are close friends. Sophie acted in"
Theater,Enge Freundin,Anna,Miriam,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Anna is Miriam's close friend. Anna acted in"
Theater,Enge Freundin,Luisa,Miriam,schlecht,"Antwort:
2
Okay, let's try to figure this out. So, the scenario is that Luisa is Miriam's close friend. Luis"
Theater,Enge Freundin,Sophie,Anna,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Sophie is Anna's close friend. Sophie acted in a"
Theater,Enge Freundin,Luisa,Katharina,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Luisa is a close friend of Katharina."
Theater,Enge Freundin,Miriam,Luisa,schrecklich,"1

Okay, let's try to figure this out. So, Miriam and Luisa are close friends. Miriam acted in a play"
Theater,Enge Freundin,Katharina,Miriam,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Katharina performed in a theater play and Miriam"
Theater,Enge Freundin,Anna,Katharina,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Anna acted in a play and Katharina saw it"
Theater,Enge Freundin,Katharina,Luisa,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Katharina performed in a theater play and Luisa"
Theater,Entfernte Kollegin,Sophie,Miriam,großartig,"5

Okay, let's tackle this. So, the scenario is that Sophie and Miriam are distant colleagues. Sophie acted in a theater play"
Theater,Entfernte Kollegin,Luisa,Katharina,großartig,"5

Okay, let's tackle this. So, the scenario is that Luisa is a distant colleague of Katharina. Luisa acted"
Theater,Entfernte Kollegin,Sophie,Luisa,großartig,"5

Okay, let's tackle this. So, the scenario is that Sophie and Luisa are distant colleagues. Sophie acted in a theater play"
Theater,Entfernte Kollegin,Miriam,Sophie,großartig,"5

Okay, let's tackle this. So, the scenario is that Miriam is Sophie's distant colleague. Miriam acted in a theater"
Theater,Entfernte Kollegin,Sophie,Katharina,großartig,"5
Okay, let's try to figure this out. So, the scenario is that Sophie and Katharina are distant colleagues. Sophie acted"
Theater,Entfernte Kollegin,Anna,Miriam,gut,"3

Okay, let's tackle this. So, the scenario is that Anna is a distant colleague of Miriam. Anna acted in a theater"
Theater,Entfernte Kollegin,Anna,Miriam,gut,"3

Okay, let's tackle this. So, the scenario is that Anna is a distant colleague of Miriam. Anna acted in a theater"
Theater,Entfernte Kollegin,Anna,Luisa,gut,"3

Okay, let's tackle this. So, the scenario is that Anna and Luisa are distant colleagues. Anna acted in a play,"
Theater,Entfernte Kollegin,Sophie,Miriam,gut,"Antwort:
3
Okay, let's try to figure this out. So, Sophie and Miriam are distant colleagues. Sophie acted in a play,"
Theater,Entfernte Kollegin,Sophie,Luisa,gut,"3

Okay, let's tackle this. So, the scenario is that Sophie and Luisa are distant colleagues. Sophie acted in a theater play"
Theater,Entfernte Kollegin,Sophie,Miriam,okay,"Sophie ist Miriams Entfernte Kollegin.
Sophie hat bei einer Theateraufführung mitgespielt und Miriam hat sie g"
Theater,Entfernte Kollegin,Luisa,Miriam,okay,"Antwort:
3
Okay, let's try to figure this out. So, the scenario is that Luisa is a distant colleague of Miriam."
Theater,Entfernte Kollegin,Anna,Katharina,okay,"3

Okay, let's tackle this. So, the scenario is that Anna and Katharina are distant colleagues. Anna acted in a play"
Theater,Entfernte Kollegin,Luisa,Anna,okay,"Antwort:
3
Okay, let's try to figure this out. So, the scenario is that Luisa is a distant colleague of Anna. Luis"
Theater,Entfernte Kollegin,Sophie,Anna,okay,"Sophie ist Annas Entfernte Kollegin.
Sophie hat bei einer Theateraufführung mitgespielt und Anna hat sie gesehen"
Theater,Entfernte Kollegin,Anna,Katharina,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Anna and Katharina are distant colleagues. Anna acted"
Theater,Entfernte Kollegin,Luisa,Katharina,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Luisa is a distant colleague of Katharina."
Theater,Entfernte Kollegin,Miriam,Katharina,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Miriam is a distant colleague of Katharina."
Theater,Entfernte Kollegin,Sophie,Luisa,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Sophie and Luisa are distant colleagues. Sophie acted in"
Theater,Entfernte Kollegin,Luisa,Anna,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Luisa is a distant colleague of Anna's. Luis"
Theater,Entfernte Kollegin,Anna,Miriam,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Anna is a distant colleague of Miriam. Anna acted"
Theater,Entfernte Kollegin,Katharina,Anna,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Katharina is a distant colleague of Anna. Kath"
Theater,Entfernte Kollegin,Katharina,Anna,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Katharina is a distant colleague of Anna. Kath"
Theater,Entfernte Kollegin,Sophie,Anna,schrecklich,"1

Okay, let's tackle this. So, the scenario is that Sophie is a distant colleague of Anna. Sophie acted in a theater play"
Theater,Entfernte Kollegin,Luisa,Sophie,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Luisa is a distant colleague of Sophie. Luisa"
Theater,Lockere Chefin,Miriam,Katharina,großartig,"5

Okay, let's tackle this. So, the scenario is that Miriam is Katharina's loose (maybe meaning laid-back or"
Theater,Lockere Chefin,Miriam,Luisa,großartig,"Antwort:
4
Okay, let's try to figure this out. So, the scenario is that Miriam is Luisa's loose (maybe that"
Theater,Lockere Chefin,Sophie,Katharina,großartig,"5
Okay, let's tackle this. So, the scenario is that Sophie is Katharina's loose (maybe informal or laid-back)"
Theater,Lockere Chefin,Anna,Sophie,großartig,"5
Okay, let's try to figure this out. So, the scenario is that Anna is Sophie's loose (maybe that's a translation"
Theater,Lockere Chefin,Luisa,Sophie,großartig,"5
Okay, let's tackle this. So, the scenario is that Luisa is Sophie's loose (maybe ""loose"" here means"
Theater,Lockere Chefin,Katharina,Anna,gut,"Antwort:
3
Okay, let's try to figure this out. So, the scenario is that Katharina is Anna's loose (maybe informal"
Theater,Lockere Chefin,Sophie,Miriam,gut,"3

Okay, let's tackle this. So, the scenario is that Sophie is Miriam's locker chief. Wait, ""locker chief"""
Theater,Lockere Chefin,Anna,Katharina,gut,"3

Okay, let's try to figure this out. So, the scenario is that Anna is Katharina's loose (maybe that's"
Theater,Lockere Chefin,Anna,Sophie,gut,"3

Okay, let's tackle this. So, the scenario is that Anna is Sophie's loose (maybe ""loose"" here means informal"
Theater,Lockere Chefin,Luisa,Sophie,gut,"3
Okay, let's try to figure this out. So, the scenario is that Luisa is Sophie's loose (maybe that's a"
Theater,Lockere Chefin,Katharina,Miriam,okay,"3

Okay, let's tackle this. So, the scenario is that Katharina is Miriam's loose (maybe that's a translation"
Theater,Lockere Chefin,Katharina,Miriam,okay,"3

Okay, let's tackle this. So, the scenario is that Katharina is Miriam's loose (maybe that's a translation"
Theater,Lockere Chefin,Anna,Katharina,okay,"3

Okay, let's try to figure this out. So, the scenario is that Anna is Katharina's loose (maybe that's"
Theater,Lockere Chefin,Anna,Luisa,okay,"2
Okay, let's try to figure this out. So, the scenario is that Anna is the loose (maybe ""loose"" here"
Theater,Lockere Chefin,Sophie,Katharina,okay,"Sophie ist Katharinas Lockere Chefin.
Sophie hat bei einer Theateraufführung mitgespielt und Katharina hat sie g"
Theater,Lockere Chefin,Luisa,Miriam,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Luisa is Miriam's boss, and Luisa"
Theater,Lockere Chefin,Luisa,Miriam,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Luisa is Miriam's boss, and Luisa"
Theater,Lockere Chefin,Miriam,Katharina,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Miriam is Katharina's loose (maybe that"
Theater,Lockere Chefin,Anna,Luisa,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Anna is the loose (maybe ""lockere"" is"
Theater,Lockere Chefin,Katharina,Miriam,schlecht,"1

Okay, let's try to figure this out. So, the scenario is that Katharina is Miriam's loose (maybe that"
Theater,Lockere Chefin,Katharina,Sophie,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Katharina is Sophie's loose (maybe that's"
Theater,Lockere Chefin,Katharina,Anna,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Katharina is Anna's loose (maybe informal or"
Theater,Lockere Chefin,Anna,Miriam,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Anna is Miriam's locker's chief. Wait,"
Theater,Lockere Chefin,Luisa,Anna,schrecklich,"1

Okay, let's try to figure this out. So, the scenario is that Luisa is Anna's loose (maybe that's a"
